Orthogroup	QX1410.longest.prot	c_briggsae.PRJNA10731.WS276.csq.ONLYPC.longest.protein	c_elegans.PRJNA13758.WS283.csq.PCfeaturesOnly.longest.protein
OG0000000	transcript_QX1410.22358.1, transcript_QX1410.22469.1, transcript_QX1410.22542.1, transcript_QX1410.22709.1, transcript_QX1410.22951.1, transcript_QX1410.22958.1, transcript_QX1410.23064.1, transcript_QX1410.23109.1, transcript_QX1410.23202.1, transcript_QX1410.23209.1, transcript_QX1410.23789.1, transcript_QX1410.23802.1, transcript_QX1410.23897.1, transcript_QX1410.24047.1, transcript_QX1410.24094.2, transcript_QX1410.24135.1, transcript_QX1410.24143.1, transcript_QX1410.24146.1, transcript_QX1410.24222.1, transcript_QX1410.24269.1, transcript_QX1410.24370.1, transcript_QX1410.24374.1, transcript_QX1410.24581.1, transcript_QX1410.24661.1, transcript_QX1410.24866.1, transcript_QX1410.24892.1, transcript_QX1410.25214.1, transcript_QX1410.25232.1, transcript_QX1410.25374.1, transcript_QX1410.25664.1, transcript_QX1410.25669.1, transcript_QX1410.25733.1, transcript_QX1410.25864.1, transcript_QX1410.25875.1, transcript_QX1410.25995.1, transcript_QX1410.26012.1, transcript_QX1410.26017.1, transcript_QX1410.26018.1, transcript_QX1410.26024.1, transcript_QX1410.26199.1, transcript_QX1410.26290.1, transcript_QX1410.26306.1, transcript_QX1410.26332.1, transcript_QX1410.26333.1, transcript_QX1410.26373.1, transcript_QX1410.26384.1, transcript_QX1410.26520.1, transcript_QX1410.26618.1, transcript_QX1410.26954.1, transcript_QX1410.26995.1, transcript_QX1410.27013.1, transcript_QX1410.27141.1, transcript_QX1410.27329.1, transcript_QX1410.27330.1, transcript_QX1410.27519.1, transcript_QX1410.27652.1, transcript_QX1410.27671.1, transcript_QX1410.27877.1, transcript_QX1410.28055.1, transcript_QX1410.28163.1, transcript_QX1410.28286.1, transcript_QX1410.28330.1, transcript_QX1410.28475.1, transcript_QX1410.28725.1, transcript_QX1410.28748.1, transcript_QX1410.28813.1, transcript_QX1410.28826.1, transcript_QX1410.29065.1, transcript_QX1410.29071.2, transcript_QX1410.29235.1, transcript_QX1410.29358.1, transcript_QX1410.29430.1, transcript_QX1410.29431.1, transcript_QX1410.29705.1, transcript_QX1410.29706.1, transcript_QX1410.29904.1, transcript_QX1410.29932.1, transcript_QX1410.30029.1, transcript_QX1410.30405.1, transcript_QX1410.30444.1, transcript_QX1410.30454.1, transcript_QX1410.30509.1, transcript_QX1410.30825.1, transcript_QX1410.30875.1, transcript_QX1410.31041.1, transcript_QX1410.31164.1, transcript_QX1410.31166.1, transcript_QX1410.31181.1, transcript_QX1410.31276.1, transcript_QX1410.31277.1, transcript_QX1410.31287.1, transcript_QX1410.31294.1, transcript_QX1410.31730.1, transcript_QX1410.32868.1, transcript_QX1410.32888.1, transcript_QX1410.32891.1, transcript_QX1410.32990.1, transcript_QX1410.33053.1, transcript_QX1410.33060.1, transcript_QX1410.33061.1, transcript_QX1410.33065.1, transcript_QX1410.33221.1, transcript_QX1410.33269.1, transcript_QX1410.33270.1, transcript_QX1410.33275.1, transcript_QX1410.33448.1, transcript_QX1410.33469.1, transcript_QX1410.33554.1, transcript_QX1410.33762.1, transcript_QX1410.33913.1, transcript_QX1410.33965.1, transcript_QX1410.35050.1, transcript_QX1410.35052.1, transcript_QX1410.35053.1, transcript_QX1410.35143.1, transcript_QX1410.35250.1, transcript_QX1410.35254.1, transcript_QX1410.35453.1, transcript_QX1410.35722.1, transcript_QX1410.35899.1, transcript_QX1410.35923.1, transcript_QX1410.35924.1, transcript_QX1410.35956.1, transcript_QX1410.36012.1, transcript_QX1410.36407.1, transcript_QX1410.36442.1, transcript_QX1410.36607.1, transcript_QX1410.36767.1, transcript_QX1410.36788.1, transcript_QX1410.36868.1, transcript_QX1410.37053.1, transcript_QX1410.37084.1, transcript_QX1410.37359.1, transcript_QX1410.37461.1, transcript_QX1410.37675.1, transcript_QX1410.37683.1, transcript_QX1410.37873.1, transcript_QX1410.37979.1, transcript_QX1410.37996.1, transcript_QX1410.38024.1, transcript_QX1410.38191.1, transcript_QX1410.38231.1, transcript_QX1410.38284.1, transcript_QX1410.38304.1, transcript_QX1410.38316.1, transcript_QX1410.38331.1, transcript_QX1410.38381.1, transcript_QX1410.38516.1, transcript_QX1410.38532.1, transcript_QX1410.38746.1, transcript_QX1410.38941.1, transcript_QX1410.39002.1, transcript_QX1410.39048.1, transcript_QX1410.39157.1, transcript_QX1410.39222.1, transcript_QX1410.39273.1, transcript_QX1410.39289.1, transcript_QX1410.39327.1, transcript_QX1410.39359.1, transcript_QX1410.39384.1, transcript_QX1410.39491.1, transcript_QX1410.39544.1, transcript_QX1410.39602.1, transcript_QX1410.39604.1, transcript_QX1410.39811.1, transcript_QX1410.39832.1, transcript_QX1410.39850.1, transcript_QX1410.39883.2, transcript_QX1410.39941.2, transcript_QX1410.39949.1, transcript_QX1410.40386.1, transcript_QX1410.40398.1, transcript_QX1410.40413.1, transcript_QX1410.40541.1, transcript_QX1410.40593.1, transcript_QX1410.40673.1, transcript_QX1410.40722.1, transcript_QX1410.40794.1, transcript_QX1410.40797.1, transcript_QX1410.40801.1, transcript_QX1410.40860.1, transcript_QX1410.40878.1, transcript_QX1410.40889.1, transcript_QX1410.40932.1, transcript_QX1410.40959.1, transcript_QX1410.40960.1, transcript_QX1410.40967.1, transcript_QX1410.40994.1, transcript_QX1410.41299.1, transcript_QX1410.41316.1, transcript_QX1410.41326.1, transcript_QX1410.41374.1, transcript_QX1410.41439.1, transcript_QX1410.41457.1, transcript_QX1410.41460.1, transcript_QX1410.41462.1, transcript_QX1410.41505.1, transcript_QX1410.41515.1, transcript_QX1410.41563.1, transcript_QX1410.41564.1, transcript_QX1410.41644.1, transcript_QX1410.41659.1, transcript_QX1410.41692.1, transcript_QX1410.41695.1, transcript_QX1410.41703.1, transcript_QX1410.41793.1, transcript_QX1410.41813.1, transcript_QX1410.41828.1, transcript_QX1410.41886.1, transcript_QX1410.41947.1, transcript_QX1410.41970.1, transcript_QX1410.41987.1, transcript_QX1410.42230.1, transcript_QX1410.42568.1, transcript_QX1410.42574.1, transcript_QX1410.42722.1, transcript_QX1410.42774.1, transcript_QX1410.43175.1, transcript_QX1410.43553.1, transcript_QX1410.43607.1, transcript_QX1410.43614.1, transcript_QX1410.43626.1, transcript_QX1410.43635.1, transcript_QX1410.43787.1, transcript_QX1410.43795.1, transcript_QX1410.43848.1, transcript_QX1410.43888.1, transcript_QX1410.44299.1	transcript_CBG03532.1	transcript_ZC21.8.1
OG0000001			transcript_B0294.3.1, transcript_B0391.11a.1, transcript_B0391.5.1, transcript_B0391.6.1, transcript_B0391.9.1, transcript_B0511.3.1, transcript_C02H6.2.1, transcript_C05B5.6.1, transcript_C06H5.1.1, transcript_C06H5.2.1, transcript_C08E3.10a.1, transcript_C08E3.12.1, transcript_C08E3.6.1, transcript_C08E3.7.1, transcript_C08E3.8.1, transcript_C08E3.9.1, transcript_C08F11.5a.1, transcript_C17B7.11.1, transcript_C17C3.5.1, transcript_C17C3.6.1, transcript_C25D7.4a.1, transcript_C31C9.3.1, transcript_C31C9.8.1, transcript_C33E10.2.1, transcript_C36C9.3.1, transcript_C38D9.1.1, transcript_C38D9.6.1, transcript_C38D9.7.1, transcript_C38D9.9.1, transcript_C39B5.3.1, transcript_C39B5.4.1, transcript_C39B5.7.1, transcript_C39B5.9.1, transcript_C47B2.1.1, transcript_F07G6.6.1, transcript_F07G6.7.1, transcript_F08A8.7.1, transcript_F09C3.4.1, transcript_F09C6.15.1, transcript_F09C6.2.1, transcript_F09C6.6.1, transcript_F10A3.17.1, transcript_F10A3.2.1, transcript_F10A3.3.1, transcript_F14D2.13b.1, transcript_F14H3.7.1, transcript_F28F8.4.1, transcript_F28F8.8a.1, transcript_F31E9.3.1, transcript_F31F4.15a.1, transcript_F35E12.3.1, transcript_F36G9.14.1, transcript_F42G2.8.1, transcript_F44E7.6.1, transcript_F44G3.12.1, transcript_F44G3.14.1, transcript_F44G3.8b.1, transcript_F45C12.8.1, transcript_F47H4.4.1, transcript_F47H4.8.1, transcript_F47H4.9.1, transcript_F52D2.1.1, transcript_F54B8.3.1, transcript_F54D10.2.1, transcript_F56C3.2.1, transcript_F57G4.10.1, transcript_F57G4.8.1, transcript_F59A1.7.2, transcript_H03G16.1.1, transcript_H03G16.4.1, transcript_K03D7.7.1, transcript_K10G4.10.1, transcript_M162.11.1, transcript_M162.8.1, transcript_T05H4.2.1, transcript_T06C12.4.1, transcript_T06E6.13.1, transcript_T06E6.15.1, transcript_T08B1.5.1, transcript_T08E11.7.1, transcript_T09F5.11.1, transcript_T12B5.1.1, transcript_T12B5.10.1, transcript_T12B5.11.1, transcript_T12B5.2.1, transcript_T12B5.3.2, transcript_T12B5.4.1, transcript_T12B5.5.1, transcript_T12B5.6b.1, transcript_T12B5.7.1, transcript_T12B5.8.1, transcript_T13F3.5.1, transcript_T20H9.1.1, transcript_T20H9.2.1, transcript_T20H9.3.1, transcript_T20H9.4.1, transcript_T24C2.4.1, transcript_T25E12.12.1, transcript_T28A11.21.1, transcript_T28C12.3.1, transcript_W04E12.1.1, transcript_Y102A5C.1.1, transcript_Y102A5C.13.1, transcript_Y102A5C.14.1, transcript_Y102A5C.19.1, transcript_Y102A5C.9.1, transcript_Y113G7B.1b.1, transcript_Y113G7B.3.1, transcript_Y113G7B.4.1, transcript_Y113G7B.5b.1, transcript_Y113G7B.6.1, transcript_Y113G7B.7.1, transcript_Y119D3A.1.1, transcript_Y119D3A.2.1, transcript_Y119D3A.3.1, transcript_Y119D3A.4.1, transcript_Y119D3B.19.1, transcript_Y119D3B.22.1, transcript_Y119D3B.4.1, transcript_Y119D3B.6.1, transcript_Y119D3B.7.1, transcript_Y119D3B.8.1, transcript_Y22D7AR.11.2, transcript_Y22D7AR.2.1, transcript_Y22D7AR.9.1, transcript_Y36E3A.1.1, transcript_Y37H2A.12a.1, transcript_Y37H2A.18.1, transcript_Y37H2A.4.1, transcript_Y37H2A.5b.1, transcript_Y37H2A.6.1, transcript_Y37H2A.7.1, transcript_Y37H2C.3.1, transcript_Y38A10A.4.1, transcript_Y45F10C.3.1, transcript_Y47D3A.2.2, transcript_Y47H9C.10.1, transcript_Y47H9C.12.1, transcript_Y54F10BL.1.1, transcript_Y54F10BM.10.1, transcript_Y54F10BM.11.2, transcript_Y54F10BM.15.1, transcript_Y54F10BM.20.1, transcript_Y54F10BM.4.1, transcript_Y54F10BM.5.1, transcript_Y54F10BM.7.1, transcript_Y57G11C.499.1, transcript_Y59A8B.11b.1, transcript_Y59E1A.1.1, transcript_Y61B8A.4.1, transcript_Y66A7A.1.1, transcript_Y67A10A.4.2, transcript_Y67A10A.5.1, transcript_Y73B3A.15.1, transcript_Y73B3A.22.1, transcript_Y75B12B.1b.1, transcript_Y75B8A.21.1, transcript_Y82E9BL.10.1, transcript_Y82E9BL.11.1, transcript_Y82E9BL.13.1, transcript_Y82E9BL.14.1, transcript_Y82E9BL.15.1, transcript_Y82E9BL.17.1, transcript_Y82E9BL.18.1, transcript_Y82E9BL.19.1, transcript_Y82E9BL.4.1, transcript_Y82E9BL.7.1, transcript_Y82E9BL.8.1, transcript_Y82E9BR.12.1, transcript_Y9C9A.12.1, transcript_Y9C9A.8.1, transcript_ZC47.13a.1, transcript_ZC47.14.1, transcript_ZC47.3.2, transcript_ZC47.4.1, transcript_ZC47.5.1, transcript_ZC47.6.1, transcript_ZC47.7.1, transcript_ZK1290.9.1, transcript_cTel54X.1.1, transcript_cTel54X.2.1
OG0000002	transcript_QX1410.9504.2		transcript_B0462.3.1, transcript_C08F1.3.1, transcript_C08F8.15.1, transcript_C08F8.5.1, transcript_C16C4.6.1, transcript_C30E1.5.1, transcript_C33C12.5.1, transcript_C33E10.1.1, transcript_C33E10.8.1, transcript_C33F10.13.1, transcript_C41H7.8.1, transcript_C43D7.2.1, transcript_C43D7.8.1, transcript_C43D7.9.1, transcript_C44B9.6.1, transcript_C52E2.1.1, transcript_C52E2.6.1, transcript_C52E2.7.1, transcript_E04A4.1.1, transcript_F07E5.1.1, transcript_F07E5.13.1, transcript_F07E5.2.1, transcript_F08D12.10.1, transcript_F08D12.11.1, transcript_F08D12.15.1, transcript_F08D12.6.1, transcript_F08D12.8.1, transcript_F08D12.9.1, transcript_F09C3.3.1, transcript_F09C3.5.1, transcript_F12E12.10.1, transcript_F12E12.7.1, transcript_F12E12.8.1, transcript_F12E12.9.1, transcript_F15A4.13.1, transcript_F15E6.5.1, transcript_F21D9.11a.1, transcript_F29A7.1a.1, transcript_F29A7.2.1, transcript_F30B5.11.1, transcript_F36H5.13.1, transcript_F36H5.17.1, transcript_F36H5.5.1, transcript_F36H5.8.1, transcript_F36H5.9.1, transcript_F38H4.2.1, transcript_F40F4.1.1, transcript_F45C12.13.1, transcript_F45C12.14.1, transcript_F45C12.5.1, transcript_F45D11.11.1, transcript_F45D11.12.1, transcript_F45D11.13.1, transcript_F45D11.7.1, transcript_F49B2.1.1, transcript_F49B2.2.1, transcript_F49B2.7.1, transcript_F53C3.2.1, transcript_F55C9.1.1, transcript_F55C9.10.1, transcript_F55C9.11.1, transcript_F55C9.13.1, transcript_F55C9.14.1, transcript_F55C9.15.1, transcript_F55C9.4.1, transcript_F55C9.7.1, transcript_F55C9.8.1, transcript_F58E1.14.1, transcript_F58E1.2a.1, transcript_F58E1.3.1, transcript_F58E1.5.1, transcript_F58E1.8.1, transcript_F58E1.9.1, transcript_H02I12.2.1, transcript_H11E01.1.1, transcript_H24O09.2.1, transcript_K05F6.1.1, transcript_K05F6.12.1, transcript_K05F6.14.1, transcript_K05F6.2.1, transcript_K05F6.3.1, transcript_K05F6.4.1, transcript_K05F6.5.1, transcript_K05F6.6.1, transcript_K05F6.7.1, transcript_K05F6.8.1, transcript_K05F6.9.1, transcript_K08E4.8.1, transcript_M01D1.10.1, transcript_M01D1.12.1, transcript_M01D1.7.1, transcript_M01D1.8.1, transcript_M01D1.9.1, transcript_M116.1.1, transcript_M116.4.1, transcript_M151.5.1, transcript_M151.8.1, transcript_R07H5.7.1, transcript_R08C7.13.1, transcript_R08C7.9.1, transcript_R17.1.1, transcript_T02G5.14.1, transcript_T08E11.6.1, transcript_T16A1.8.1, transcript_T17A3.3.1, transcript_T17A3.4.1, transcript_T17A3.6.1, transcript_T17A3.7.1, transcript_T26H2.1.1, transcript_T26H2.2a.1, transcript_T26H2.3.1, transcript_T26H2.4.1, transcript_W03D2.2.1, transcript_W06A11.3.1, transcript_W08F4.12b.1, transcript_W08F4.13.1, transcript_W08F4.2.1, transcript_W08F4.9.1, transcript_Y105C5A.10.1, transcript_Y113G7B.8.1, transcript_Y17G9B.11b.1, transcript_Y17G9B.2.1, transcript_Y17G9B.7a.1, transcript_Y20C6A.2.1, transcript_Y20C6A.4.1, transcript_Y40B1B.3.1, transcript_Y41D4A.3.1, transcript_Y49F6B.3.1, transcript_Y49F6B.7.1, transcript_Y51H7BR.1.1, transcript_Y51H7BR.2.1, transcript_Y56A3A.10.1, transcript_Y56A3A.14.1, transcript_Y56A3A.15.1, transcript_Y63D3A.10.1, transcript_Y63D3A.2.1, transcript_Y63D3A.3.1, transcript_Y63D3A.9a.1, transcript_Y8A9A.5.1, transcript_ZC204.10.1, transcript_ZC204.7.1, transcript_ZC204.8.1, transcript_ZC204.9.1, transcript_ZK909.5.1
OG0000003	transcript_QX1410.10022.1, transcript_QX1410.10534.2, transcript_QX1410.23135.1, transcript_QX1410.26000.1, transcript_QX1410.26003.1, transcript_QX1410.26004.1, transcript_QX1410.26005.1, transcript_QX1410.26008.1, transcript_QX1410.26132.1, transcript_QX1410.26164.2, transcript_QX1410.26165.1, transcript_QX1410.26166.1, transcript_QX1410.26242.1, transcript_QX1410.26243.2, transcript_QX1410.26258.2, transcript_QX1410.26259.1, transcript_QX1410.26336.1, transcript_QX1410.26501.2, transcript_QX1410.26502.1, transcript_QX1410.26504.1, transcript_QX1410.26549.1, transcript_QX1410.26550.1, transcript_QX1410.26568.1, transcript_QX1410.26574.1, transcript_QX1410.26577.2, transcript_QX1410.26610.1, transcript_QX1410.26670.1, transcript_QX1410.26692.1, transcript_QX1410.26693.1, transcript_QX1410.26694.1, transcript_QX1410.26696.1, transcript_QX1410.26698.1, transcript_QX1410.29675.1, transcript_QX1410.30684.1, transcript_QX1410.30686.2, transcript_QX1410.3339.1, transcript_QX1410.3340.1, transcript_QX1410.3479.4, transcript_QX1410.3556.1, transcript_QX1410.3646.1, transcript_QX1410.3731.1, transcript_QX1410.3747.1, transcript_QX1410.3749.1, transcript_QX1410.3750.1, transcript_QX1410.3784.1, transcript_QX1410.3786.1, transcript_QX1410.3787.1, transcript_QX1410.3831.1	transcript_CBG04668.1, transcript_CBG04701.1, transcript_CBG04702.1, transcript_CBG04838.1, transcript_CBG04840.1, transcript_CBG04842.1, transcript_CBG04843.1, transcript_CBG04868.1, transcript_CBG04869.1, transcript_CBG04871.1, transcript_CBG04939.1, transcript_CBG04940.1, transcript_CBG04959.1, transcript_CBG13419.1, transcript_CBG13427.1, transcript_CBG17070.1, transcript_CBG18613.1, transcript_CBG18615.1, transcript_CBG18616.1, transcript_CBG20341.1, transcript_CBG22826.1, transcript_CBG22833.1, transcript_CBG22882.1, transcript_CBG22884.1, transcript_CBG22887.1, transcript_CBG22910.1, transcript_CBG22913.1, transcript_CBG22915.1, transcript_CBG24404.1, transcript_CBG24406.1, transcript_CBG24662.1, transcript_CBG24664.1, transcript_CBG25008.1, transcript_CBG25484.1, transcript_CBG25487.1, transcript_CBG26667.1, transcript_CBG30001.1, transcript_CBG30003.1, transcript_CBG30311.1, transcript_CBG30502.1, transcript_CBG30563.1, transcript_CBG30588c.1, transcript_CBG31316.1	transcript_F35D11.1.1
OG0000004	transcript_QX1410.13355.1, transcript_QX1410.16995.1, transcript_QX1410.19490.1, transcript_QX1410.22666.1, transcript_QX1410.22696.2, transcript_QX1410.22746.1, transcript_QX1410.23003.1, transcript_QX1410.23091.1, transcript_QX1410.23149.1, transcript_QX1410.23150.1, transcript_QX1410.23424.1, transcript_QX1410.23426.1, transcript_QX1410.23514.1, transcript_QX1410.23681.1, transcript_QX1410.23746.1, transcript_QX1410.23867.1, transcript_QX1410.23977.1, transcript_QX1410.24368.1, transcript_QX1410.25163.1, transcript_QX1410.25219.1, transcript_QX1410.26076.1, transcript_QX1410.26138.1, transcript_QX1410.26232.1, transcript_QX1410.26326.1, transcript_QX1410.26379.1, transcript_QX1410.26483.1, transcript_QX1410.26518.1, transcript_QX1410.26639.1, transcript_QX1410.26640.1, transcript_QX1410.26649.1, transcript_QX1410.26711.1, transcript_QX1410.27350.1, transcript_QX1410.28326.1, transcript_QX1410.29543.1, transcript_QX1410.29867.1, transcript_QX1410.29877.1, transcript_QX1410.30406.1, transcript_QX1410.30407.1, transcript_QX1410.30512.1, transcript_QX1410.30856.1, transcript_QX1410.31135.1, transcript_QX1410.32909.1, transcript_QX1410.32983.1, transcript_QX1410.33107.1, transcript_QX1410.33271.1, transcript_QX1410.33341.1, transcript_QX1410.33345.1, transcript_QX1410.33346.1, transcript_QX1410.33719.1, transcript_QX1410.34200.1, transcript_QX1410.35401.1, transcript_QX1410.36387.1, transcript_QX1410.36477.1, transcript_QX1410.36940.1, transcript_QX1410.37869.1, transcript_QX1410.37899.2, transcript_QX1410.38617.1, transcript_QX1410.38618.1, transcript_QX1410.39159.1, transcript_QX1410.40555.1, transcript_QX1410.40736.1, transcript_QX1410.40809.1, transcript_QX1410.40971.2, transcript_QX1410.41129.1, transcript_QX1410.42009.1, transcript_QX1410.42108.1, transcript_QX1410.42362.1, transcript_QX1410.43026.1, transcript_QX1410.43279.1, transcript_QX1410.43713.1, transcript_QX1410.43893.1, transcript_QX1410.43894.1, transcript_QX1410.732.2	transcript_CBG10725.1, transcript_CBG17447.1	transcript_W04G3.6d.1
OG0000005	transcript_QX1410.22491.1, transcript_QX1410.22587.1, transcript_QX1410.22588.1, transcript_QX1410.22854.1, transcript_QX1410.23046.1, transcript_QX1410.23161.1, transcript_QX1410.23333.1, transcript_QX1410.23696.1, transcript_QX1410.23699.1, transcript_QX1410.24013.1, transcript_QX1410.24119.1, transcript_QX1410.24228.1, transcript_QX1410.24749.1, transcript_QX1410.25510.1, transcript_QX1410.25739.1, transcript_QX1410.26602.1, transcript_QX1410.27241.1, transcript_QX1410.27248.1, transcript_QX1410.27503.1, transcript_QX1410.27754.1, transcript_QX1410.27755.1, transcript_QX1410.29474.1, transcript_QX1410.30664.1, transcript_QX1410.30828.1, transcript_QX1410.31120.1, transcript_QX1410.32222.1, transcript_QX1410.32855.1, transcript_QX1410.33051.1, transcript_QX1410.33387.1, transcript_QX1410.33566.1, transcript_QX1410.34372.1, transcript_QX1410.34561.1, transcript_QX1410.34735.1, transcript_QX1410.34736.1, transcript_QX1410.34864.1, transcript_QX1410.35225.1, transcript_QX1410.35277.1, transcript_QX1410.36105.1, transcript_QX1410.36195.1, transcript_QX1410.37181.1, transcript_QX1410.37185.1, transcript_QX1410.37189.1, transcript_QX1410.37193.1, transcript_QX1410.37704.1, transcript_QX1410.38216.1, transcript_QX1410.38841.1, transcript_QX1410.39193.1, transcript_QX1410.39817.1, transcript_QX1410.40257.1, transcript_QX1410.41663.1, transcript_QX1410.41702.1, transcript_QX1410.41980.1, transcript_QX1410.43424.1, transcript_QX1410.43765.1, transcript_QX1410.44072.1, transcript_QX1410.44361.1	transcript_CBG04875.1, transcript_CBG13505.1, transcript_CBG18521.1, transcript_CBG19348.1, transcript_CBG26098.1	transcript_F46F5.8.1
OG0000006	transcript_QX1410.10001.1, transcript_QX1410.28558.1, transcript_QX1410.31008.1, transcript_QX1410.36197.1, transcript_QX1410.36198.1, transcript_QX1410.36199.1, transcript_QX1410.36200.1, transcript_QX1410.36201.1, transcript_QX1410.36202.1, transcript_QX1410.36203.1, transcript_QX1410.36204.2, transcript_QX1410.36205.1, transcript_QX1410.36208.1, transcript_QX1410.36244.1, transcript_QX1410.36245.1, transcript_QX1410.36246.1, transcript_QX1410.36260.1, transcript_QX1410.36261.1, transcript_QX1410.36262.1, transcript_QX1410.36270.1, transcript_QX1410.36271.1, transcript_QX1410.36272.2, transcript_QX1410.36658.1, transcript_QX1410.40777.1, transcript_QX1410.40779.1, transcript_QX1410.40780.1, transcript_QX1410.40781.1, transcript_QX1410.40782.1, transcript_QX1410.40783.1, transcript_QX1410.40784.1, transcript_QX1410.9572.1, transcript_QX1410.9595.1	transcript_CBG03549.1, transcript_CBG03581a.1, transcript_CBG03582.1, transcript_CBG03584.1, transcript_CBG03586.1, transcript_CBG03590.1, transcript_CBG03591.1, transcript_CBG03637.1, transcript_CBG10180.1, transcript_CBG10183.1, transcript_CBG11950.1, transcript_CBG20199.1, transcript_CBG20200.1, transcript_CBG20201.1, transcript_CBG20210.1, transcript_CBG20211b.1, transcript_CBG20212.1, transcript_CBG22985.1, transcript_CBG22987.1, transcript_CBG26123.1, transcript_CBG26125.1, transcript_CBG26132.1, transcript_CBG26133.1, transcript_CBG30132.1, transcript_CBG30238.1, transcript_CBG30239.1, transcript_CBG30314.1, transcript_CBG30770.1, transcript_CBG30773.1, transcript_CBG30774.1	
OG0000007	transcript_QX1410.12570.2, transcript_QX1410.12840.1, transcript_QX1410.12894.3, transcript_QX1410.12913.1, transcript_QX1410.12979.1, transcript_QX1410.12998.1, transcript_QX1410.13005.1, transcript_QX1410.13040.1, transcript_QX1410.13041.1, transcript_QX1410.30991.1, transcript_QX1410.32867.1, transcript_QX1410.32883.1, transcript_QX1410.32885.2, transcript_QX1410.33108.2, transcript_QX1410.33109.1, transcript_QX1410.33110.1, transcript_QX1410.33143.1, transcript_QX1410.33254.1, transcript_QX1410.33280.1, transcript_QX1410.33281.1, transcript_QX1410.33282.1, transcript_QX1410.33295.1, transcript_QX1410.33307.1, transcript_QX1410.33319.3, transcript_QX1410.33324.1, transcript_QX1410.33337.1, transcript_QX1410.33344.1, transcript_QX1410.33347.1, transcript_QX1410.33361.1, transcript_QX1410.33386.1, transcript_QX1410.33424.1, transcript_QX1410.33427.1, transcript_QX1410.33435.1, transcript_QX1410.33437.2, transcript_QX1410.6844.4	transcript_CBG10279.1, transcript_CBG10283.1, transcript_CBG10347.1, transcript_CBG16028.1, transcript_CBG16030.1, transcript_CBG16037.1, transcript_CBG16038.1, transcript_CBG17057.1, transcript_CBG19508a.1, transcript_CBG19510.1, transcript_CBG19511.1, transcript_CBG19512.1, transcript_CBG19527.1, transcript_CBG20453.1, transcript_CBG20948.1, transcript_CBG20950.1, transcript_CBG21869.1, transcript_CBG23658.1, transcript_CBG23830.1, transcript_CBG24133.1, transcript_CBG24226.1, transcript_CBG24449a.1, transcript_CBG24810.1, transcript_CBG30012.1, transcript_CBG30915.1, transcript_CBG31034.1	
OG0000008	transcript_QX1410.23023.2, transcript_QX1410.24498.1, transcript_QX1410.25641.1, transcript_QX1410.25992.1, transcript_QX1410.26134.1, transcript_QX1410.26360.1, transcript_QX1410.26471.1, transcript_QX1410.26526.1, transcript_QX1410.26664.1, transcript_QX1410.27858.1, transcript_QX1410.28013.1, transcript_QX1410.29353.1, transcript_QX1410.29667.1, transcript_QX1410.31416.1, transcript_QX1410.31440.1, transcript_QX1410.31470.1, transcript_QX1410.31525.1, transcript_QX1410.31839.1, transcript_QX1410.32952.1, transcript_QX1410.33240.1, transcript_QX1410.33811.1, transcript_QX1410.34647.1, transcript_QX1410.34914.1, transcript_QX1410.34916.1, transcript_QX1410.35417.1, transcript_QX1410.35889.1, transcript_QX1410.38217.1, transcript_QX1410.38229.1, transcript_QX1410.38338.1, transcript_QX1410.38360.1, transcript_QX1410.38439.1, transcript_QX1410.38694.1, transcript_QX1410.38787.1, transcript_QX1410.38808.1, transcript_QX1410.39080.1, transcript_QX1410.39166.1, transcript_QX1410.39204.1, transcript_QX1410.39370.1, transcript_QX1410.39392.1, transcript_QX1410.39394.1, transcript_QX1410.39419.1, transcript_QX1410.39595.1, transcript_QX1410.39600.1, transcript_QX1410.39639.1, transcript_QX1410.39668.1, transcript_QX1410.39843.1, transcript_QX1410.39954.1, transcript_QX1410.39976.1, transcript_QX1410.39994.1, transcript_QX1410.41387.1, transcript_QX1410.41601.1, transcript_QX1410.41763.1, transcript_QX1410.41778.1, transcript_QX1410.42189.1, transcript_QX1410.43475.1, transcript_QX1410.43776.1		
